Ano,RA,Nome,Fase,Fase_Num,Fase_Ideal,Turma,Idade,Gênero,Ano ingresso,Instituicao_Ensino,Pedra_Atual,INDE,IAA,IEG,IPS,IPP,IDA,Matematica,Portugues,Ingles,IPV,IAN,Defasagem,Pendente_Inclusao
2022,RA-605,Aluno-605,1,1.0,Fase 3 (7º e 8º ano),L,12,Feminino,2021,Escola Pública,Ametista,7.276,6.9,9.3,6.9,,7.1,6.2,8.0,,7.556,5.0,-2,False
2022,RA-606,Aluno-606,1,1.0,Fase 2 (5º e 6º ano),L,10,Masculino,2022,Escola Pública,Ágata,6.127,9.5,9.0,7.5,,1.8,2.0,1.5,,6.111,5.0,-1,False
2022,RA-607,Aluno-607,1,1.0,Fase 2 (5º e 6º ano),L,10,Masculino,2022,Escola Pública,Ágata,6.44,6.8,8.1,7.5,,4.0,3.0,5.0,,7.444,5.0,-1,False
2022,RA-608,Aluno-608,1,1.0,Fase 2 (5º e 6º ano),L,10,Masculino,2022,Escola Pública,Ametista,7.216,7.8,9.6,7.5,,6.3,3.0,9.5,,7.222,5.0,-1,False
2022,RA-609,Aluno-609,1,1.0,Fase 2 (5º e 6º ano),L,11,Masculino,2019,Escola Pública,Ágata,6.794,8.5,7.6,7.5,,6.0,6.5,5.5,,7.056,5.0,-1,False
2022,RA-610,Aluno-610,1,1.0,Fase 1 (4º ano),L,9,Feminino,2022,Escola Pública,Topázio,8.18,9.0,9.6,7.5,,6.5,6.0,7.0,,8.5,10.0,0,False
2022,RA-611,Aluno-611,1,1.0,Fase 3 (7º e 8º ano),M,12,Masculino,2021,Escola Pública,Ametista,7.756,9.5,7.6,7.5,,9.5,10.0,9.0,,7.556,5.0,-2,False
2022,RA-612,Aluno-612,1,1.0,Fase 2 (5º e 6º ano),M,10,Feminino,2021,Escola Pública,Ametista,7.594,9.0,9.2,7.5,,7.9,9.7,6.2,,7.167,5.0,-1,False
2022,RA-613,Aluno-613,1,1.0,Fase 3 (7º e 8º ano),M,13,Masculino,2020,Escola Pública,Topázio,8.121,9.0,9.2,7.5,,9.2,9.2,9.2,,8.556,5.0,-2,False
2022,RA-614,Aluno-614,1,1.0,Fase 3 (7º e 8º ano),M,12,Masculino,2021,Escola Pública,Topázio,8.339,9.5,9.7,7.5,,9.6,9.8,9.3,,8.278,5.0,-2,False
2022,RA-615,Aluno-615,1,1.0,Fase 1 (4º ano),M,9,Feminino,2020,Escola Pública,Topázio,8.086,9.5,9.7,7.5,,7.3,7.8,6.7,,6.889,10.0,0,False
2022,RA-616,Aluno-616,1,1.0,Fase 3 (7º e 8º ano),M,12,Masculino,2019,Escola Pública,Ametista,7.303,7.4,7.4,7.5,,8.8,9.2,8.5,,7.278,5.0,-2,False
2022,RA-617,Aluno-617,1,1.0,Fase 2 (5º e 6º ano),M,11,Feminino,2021,Escola Pública,Ametista,7.107,8.5,8.9,7.5,,6.3,4.5,8.0,,6.778,5.0,-1,False
2022,RA-618,Aluno-618,1,1.0,Fase 3 (7º e 8º ano),M,13,Masculino,2020,Escola Pública,Ametista,7.18,8.9,8.3,7.5,,6.7,6.8,6.5,,7.333,5.0,-2,False
2022,RA-619,Aluno-619,1,1.0,Fase 2 (5º e 6º ano),M,11,Feminino,2021,Escola Pública,Ametista,7.693,9.5,8.0,7.5,,9.0,9.2,8.8,,7.333,5.0,-1,False
2022,RA-620,Aluno-620,1,1.0,Fase 3 (7º e 8º ano),M,12,Masculino,2021,Escola Pública,Ágata,6.018,0.0,7.5,7.5,,6.8,8.5,5.0,,6.833,5.0,-2,False
2022,RA-621,Aluno-621,1,1.0,Fase 2 (5º e 6º ano),M,10,Masculino,2020,Escola Pública,Ametista,7.448,9.5,7.7,7.5,,7.5,6.8,8.2,,8.222,5.0,-1,False
2022,RA-622,Aluno-622,1,1.0,Fase 3 (7º e 8º ano),N,12,Feminino,2019,Escola Pública,Quartzo,4.934,3.5,3.8,7.5,,3.8,4.8,2.7,,6.0,5.0,-2,False
2022,RA-623,Aluno-623,1,1.0,Fase 3 (7º e 8º ano),N,13,Masculino,2022,Escola Pública,Ametista,7.524,7.5,9.0,7.5,,8.3,9.3,7.2,,7.389,5.0,-2,False
2022,RA-624,Aluno-624,1,1.0,Fase 2 (5º e 6º ano),N,10,Masculino,2022,Escola Pública,Ametista,7.425,9.0,8.9,7.5,,6.8,8.0,5.5,,7.722,5.0,-1,False
2022,RA-625,Aluno-625,1,1.0,Fase 2 (5º e 6º ano),N,11,Masculino,2022,Escola Pública,Ametista,7.483,8.0,9.2,7.5,,7.8,8.5,7.0,,7.333,5.0,-1,False
2022,RA-626,Aluno-626,1,1.0,Fase 2 (5º e 6º ano),N,11,Masculino,2021,Escola Pública,Quartzo,5.818,7.4,7.6,7.5,,1.3,2.5,0.0,,7.278,5.0,-1,False
2022,RA-627,Aluno-627,1,1.0,Fase 2 (5º e 6º ano),N,10,Feminino,2022,Escola Pública,Ágata,6.621,7.0,6.7,7.5,,6.5,6.2,6.8,,7.0,5.0,-1,False
2022,RA-628,Aluno-628,1,1.0,Fase 2 (5º e 6º ano),N,11,Masculino,2022,Escola Pública,Ametista,7.577,9.5,7.6,7.5,,9.2,9.3,9.0,,7.333,5.0,-1,False
2022,RA-629,Aluno-629,1,1.0,Fase 1 (4º ano),N,9,Masculino,2022,Escola Pública,Topázio,8.11,9.0,10.0,7.5,,7.0,5.0,9.0,,7.278,10.0,0,False
2022,RA-630,Aluno-630,1,1.0,Fase 1 (4º ano),N,9,Masculino,2022,Escola Pública,Topázio,8.064,9.5,9.2,7.5,,7.3,6.5,8.0,,7.278,10.0,0,False
2022,RA-631,Aluno-631,1,1.0,Fase 3 (7º e 8º ano),N,12,Masculino,2022,Escola Pública,Ágata,6.928,8.5,6.8,7.5,,7.0,7.3,6.7,,7.222,5.0,-2,False
2022,RA-632,Aluno-632,1,1.0,Fase 2 (5º e 6º ano),P,10,Feminino,2022,Escola Pública,Ágata,6.996,8.5,9.3,6.9,,6.3,5.5,7.2,,6.722,5.0,-1,False
2022,RA-633,Aluno-633,1,1.0,Fase 2 (5º e 6º ano),P,11,Feminino,2020,Escola Pública,Ametista,7.476,7.3,8.9,7.5,,7.7,6.8,8.5,,7.833,5.0,-1,False
2022,RA-634,Aluno-634,1,1.0,Fase 2 (5º e 6º ano),P,11,Feminino,2022,Escola Pública,Ametista,7.619,9.5,9.4,7.5,,6.5,8.0,5.0,,8.222,5.0,-1,False
2022,RA-635,Aluno-635,1,1.0,Fase 2 (5º e 6º ano),P,10,Masculino,2022,Escola Pública,Quartzo,5.313,10.0,4.9,6.9,,1.5,0.5,2.5,,6.444,5.0,-1,False
2022,RA-636,Aluno-636,1,1.0,Fase 2 (5º e 6º ano),P,10,Masculino,2022,Escola Pública,Ametista,7.189,8.5,8.0,6.9,,7.3,7.3,7.3,,7.389,5.0,-1,False
2022,RA-637,Aluno-637,1,1.0,Fase 2 (5º e 6º ano),P,10,Feminino,2021,Escola Pública,Ametista,7.039,8.5,9.0,7.5,,5.8,4.8,6.8,,7.0,5.0,-1,False
2022,RA-638,Aluno-638,1,1.0,Fase 1 (4º ano),P,9,Feminino,2020,Escola Pública,Ametista,7.059,8.5,9.3,7.5,,3.9,2.0,5.8,,6.278,10.0,0,False
2022,RA-639,Aluno-639,1,1.0,Fase 2 (5º e 6º ano),P,10,Feminino,2021,Escola Pública,Ágata,6.613,8.5,7.4,7.5,,5.5,3.2,7.8,,6.611,5.0,-1,False
2022,RA-640,Aluno-640,1,1.0,Fase 2 (5º e 6º ano),P,11,Feminino,2022,Escola Pública,Ágata,6.73,9.0,8.4,7.5,,4.8,2.5,7.0,,6.778,5.0,-1,False
2022,RA-641,Aluno-641,1,1.0,Fase 1 (4º ano),P,9,Feminino,2022,Escola Pública,Ametista,7.776,9.0,9.3,7.5,,6.5,4.5,8.5,,6.778,10.0,0,False
2022,RA-642,Aluno-642,1,1.0,Fase 2 (5º e 6º ano),P,10,Feminino,2021,Escola Pública,Ametista,7.75,10.0,9.7,6.9,,7.3,7.0,7.7,,7.778,5.0,-1,False
2022,RA-643,Aluno-643,1,1.0,Fase 2 (5º e 6º ano),P,10,Masculino,2022,Escola Pública,Ágata,6.763,9.0,8.0,7.5,,6.2,6.3,6.0,,6.722,5.0,-1,False
2022,RA-644,Aluno-644,1,1.0,Fase 2 (5º e 6º ano),P,11,Feminino,2021,Escola Pública,Ametista,7.83,9.5,8.0,7.5,,8.8,9.7,8.0,,8.278,5.0,-1,False
2022,RA-645,Aluno-645,1,1.0,Fase 2 (5º e 6º ano),P,10,Feminino,2022,Escola Pública,Ágata,6.086,8.5,8.1,7.5,,2.0,4.0,0.0,,6.833,5.0,-1,False
2022,RA-646,Aluno-646,1,1.0,Fase 3 (7º e 8º ano),R,13,Masculino,2019,Escola Pública,Topázio,8.181,8.5,9.8,8.1,,8.4,8.8,8.0,,8.389,5.0,-2,False
2022,RA-647,Aluno-647,1,1.0,Fase 2 (5º e 6º ano),R,10,Masculino,2022,Escola Pública,Ágata,6.606,9.5,8.6,7.5,,3.3,1.5,5.2,,7.278,5.0,-1,False
2022,RA-648,Aluno-648,1,1.0,Fase 3 (7º e 8º ano),R,12,Masculino,2019,Escola Pública,Ágata,6.736,9.0,7.5,6.9,,5.3,5.0,5.5,,7.5,5.0,-2,False
2022,RA-649,Aluno-649,1,1.0,Fase 3 (7º e 8º ano),R,12,Feminino,2019,Escola Pública,Ametista,7.302,8.5,8.9,5.6,,7.4,6.3,8.5,,7.611,5.0,-2,False
2022,RA-650,Aluno-650,1,1.0,Fase 2 (5º e 6º ano),R,11,Feminino,2021,Escola Pública,Ágata,7.004,6.9,8.7,5.6,,6.9,5.5,8.3,,7.5,5.0,-1,False
2022,RA-651,Aluno-651,1,1.0,Fase 2 (5º e 6º ano),R,10,Feminino,2022,Escola Pública,Ametista,7.866,8.5,9.3,7.5,,7.8,7.7,7.8,,8.333,5.0,-1,False
2022,RA-652,Aluno-652,1,1.0,Fase 1 (4º ano),R,9,Feminino,2022,Escola Pública,Topázio,8.151,8.0,9.6,7.5,,7.8,7.0,8.5,,7.5,10.0,0,False
2022,RA-653,Aluno-653,1,1.0,Fase 2 (5º e 6º ano),R,11,Feminino,2022,Escola Pública,Topázio,8.101,9.5,9.6,7.5,,9.3,9.5,9.0,,7.5,5.0,-1,False
2022,RA-654,Aluno-654,1,1.0,Fase 3 (7º e 8º ano),R,12,Feminino,2022,Escola Pública,Ametista,7.308,8.5,8.6,7.5,,6.8,5.5,8.0,,7.556,5.0,-2,False
2022,RA-655,Aluno-655,1,1.0,Fase 3 (7º e 8º ano),R,12,Feminino,2019,Escola Pública,Ametista,7.785,7.5,9.2,7.5,,8.3,8.3,8.2,,8.389,5.0,-2,False
2022,RA-656,Aluno-656,1,1.0,Fase 2 (5º e 6º ano),R,11,Feminino,2020,Escola Pública,Ágata,6.652,7.4,7.5,5.6,,6.3,5.0,7.5,,7.5,5.0,-1,False
2022,RA-657,Aluno-657,1,1.0,Fase 3 (7º e 8º ano),R,12,Feminino,2021,Escola Pública,Topázio,8.093,9.5,9.8,7.5,,9.0,9.0,9.0,,7.5,5.0,-2,False
2022,RA-658,Aluno-658,1,1.0,Fase 2 (5º e 6º ano),U,10,Feminino,2022,Escola Pública,Ametista,7.407,10.0,9.3,7.5,,5.6,4.7,6.5,,7.917,5.0,-1,False
2022,RA-659,Aluno-659,1,1.0,Fase 2 (5º e 6º ano),U,10,Feminino,2022,Escola Pública,Ametista,7.783,8.0,7.8,7.5,,9.3,9.5,9.0,,8.333,5.0,-1,False
2022,RA-660,Aluno-660,1,1.0,Fase 1 (4º ano),U,9,Feminino,2021,Escola Pública,Topázio,8.363,9.5,9.0,7.5,,6.9,5.8,8.0,,9.083,10.0,0,False
2022,RA-661,Aluno-661,1,1.0,Fase 2 (5º e 6º ano),U,11,Masculino,2022,Escola Pública,Ametista,7.593,9.0,8.3,7.5,,7.8,8.3,7.3,,7.917,5.0,-1,False
2022,RA-662,Aluno-662,1,1.0,Fase 2 (5º e 6º ano),U,11,Feminino,2022,Escola Pública,Ametista,7.044,9.0,8.8,7.5,,6.8,5.7,7.8,,6.083,5.0,-1,False
2022,RA-663,Aluno-663,1,1.0,Fase 2 (5º e 6º ano),U,10,Masculino,2022,Escola Pública,Ágata,6.376,6.9,8.7,7.5,,5.8,5.0,6.5,,5.25,5.0,-1,False
2022,RA-664,Aluno-664,1,1.0,Fase 2 (5º e 6º ano),U,10,Feminino,2022,Escola Pública,Ametista,7.277,9.5,8.8,7.5,,6.3,5.0,7.5,,7.167,5.0,-1,False
2022,RA-665,Aluno-665,1,1.0,Fase 2 (5º e 6º ano),U,11,Feminino,2022,Escola Pública,Ágata,6.996,9.0,7.4,7.5,,6.8,6.5,7.0,,7.25,5.0,-1,False
2022,RA-666,Aluno-666,1,1.0,Fase 2 (5º e 6º ano),U,10,Masculino,2022,Escola Pública,Ametista,7.929,9.5,9.1,7.5,,7.8,8.0,7.5,,8.833,5.0,-1,False
2022,RA-667,Aluno-667,1,1.0,Fase 2 (5º e 6º ano),U,11,Masculino,2021,Escola Pública,Quartzo,5.844,8.5,5.6,7.5,,4.5,3.7,5.3,,5.833,5.0,-1,False
2022,RA-668,Aluno-668,1,1.0,Fase 2 (5º e 6º ano),U,11,Masculino,2022,Escola Pública,Quartzo,4.365,6.9,3.3,7.5,,2.8,2.8,2.8,,3.75,5.0,-1,False
2022,RA-669,Aluno-669,1,1.0,Fase 2 (5º e 6º ano),U,11,Masculino,2022,Escola Pública,Ametista,7.475,9.0,9.7,7.5,,6.0,5.0,7.0,,7.833,5.0,-1,False
2022,RA-670,Aluno-670,1,1.0,Fase 2 (5º e 6º ano),U,10,Feminino,2022,Escola Pública,Ametista,7.451,8.0,8.8,7.5,,6.9,6.5,7.3,,8.167,5.0,-1,False
2022,RA-671,Aluno-671,0,0.0,Fase 1 (4º ano),A,9,Masculino,2021,Escola Pública,Ametista,7.617,8.5,8.2,8.1,,8.8,8.8,8.8,,7.417,5.0,-1,False
2022,RA-672,Aluno-672,0,0.0,Fase 1 (4º ano),A,9,Feminino,2021,Escola Pública,Ametista,7.48,8.5,8.5,8.1,,8.8,8.5,9.1,,6.75,5.0,-1,False
2022,RA-673,Aluno-673,0,0.0,ALFA (2º e 3º ano),A,8,Feminino,2022,Escola Pública,Topázio,8.65,8.5,9.2,8.1,,9.2,9.4,8.9,,8.583,10.0,0,False
2022,RA-674,Aluno-674,0,0.0,ALFA (2º e 3º ano),A,8,Masculino,2022,Escola Pública,Ametista,7.862,9.5,8.7,8.1,,8.0,8.9,7.0,,6.333,10.0,0,False
2022,RA-675,Aluno-675,0,0.0,ALFA (2º e 3º ano),A,8,Masculino,2022,Escola Pública,Ametista,7.576,10.0,6.6,8.1,,7.4,8.8,5.9,,7.083,10.0,0,False
2022,RA-676,Aluno-676,0,0.0,Fase 1 (4º ano),A,9,Masculino,2021,Escola Pública,Ametista,7.911,8.5,8.6,8.1,,9.3,9.5,9.1,,8.167,5.0,-1,False
2022,RA-677,Aluno-677,0,0.0,ALFA (2º e 3º ano),B,8,Feminino,2021,Escola Pública,Topázio,8.358,10.0,9.4,7.5,,7.3,7.7,6.8,,8.583,10.0,0,False
2022,RA-678,Aluno-678,0,0.0,Fase 1 (4º ano),B,9,Masculino,2022,Escola Pública,Ametista,8.0,9.0,10.0,6.9,,7.3,7.5,7.0,,9.5,5.0,-1,False
2022,RA-679,Aluno-679,0,0.0,Fase 2 (5º e 6º ano),B,10,Masculino,2020,Escola Pública,Ametista,7.172,9.0,8.2,7.5,,6.3,6.7,5.8,,7.833,5.0,-2,False
2022,RA-680,Aluno-680,0,0.0,Fase 2 (5º e 6º ano),B,10,Feminino,2019,Escola Pública,Ametista,7.518,9.5,8.8,7.5,,7.4,8.0,6.8,,7.75,5.0,-2,False
2022,RA-681,Aluno-681,0,0.0,Fase 2 (5º e 6º ano),B,10,Masculino,2022,Escola Pública,Ametista,7.204,8.5,8.5,6.9,,6.5,6.5,6.5,,8.0,5.0,-2,False
2022,RA-682,Aluno-682,0,0.0,Fase 2 (5º e 6º ano),B,11,Masculino,2022,Escola Pública,Ametista,7.625,9.5,9.1,7.5,,7.0,7.0,7.0,,8.083,5.0,-2,False
2022,RA-683,Aluno-683,0,0.0,Fase 2 (5º e 6º ano),C,10,Masculino,2022,Escola Pública,Ágata,6.011,7.9,5.0,7.5,,4.0,8.0,0.0,,8.083,5.0,-2,False
2022,RA-684,Aluno-684,0,0.0,ALFA (2º e 3º ano),C,7,Masculino,2022,Escola Pública,Topázio,8.26,9.5,7.5,8.1,,9.3,9.0,9.6,,7.917,10.0,0,False
2022,RA-685,Aluno-685,0,0.0,Fase 1 (4º ano),C,9,Masculino,2022,Escola Pública,Ágata,6.864,9.0,6.2,5.0,,8.0,8.0,8.0,,7.833,5.0,-1,False
2022,RA-686,Aluno-686,0,0.0,Fase 1 (4º ano),D,9,Feminino,2022,Escola Pública,Ametista,7.729,7.5,8.6,8.1,,8.8,9.2,8.5,,8.083,5.0,-1,False
2022,RA-687,Aluno-687,0,0.0,Fase 1 (4º ano),D,9,Masculino,2022,Escola Pública,Ametista,7.703,8.5,9.0,8.1,,8.3,9.0,7.5,,8.0,5.0,-1,False
2022,RA-688,Aluno-688,0,0.0,Fase 1 (4º ano),D,9,Masculino,2022,Escola Pública,Ametista,7.771,8.5,9.7,7.5,,7.9,8.0,7.8,,7.917,5.0,-1,False
2022,RA-689,Aluno-689,0,0.0,Fase 1 (4º ano),D,9,Feminino,2022,Escola Pública,Ágata,6.433,7.4,7.9,5.6,,5.8,6.0,5.5,,6.667,5.0,-1,False
2022,RA-690,Aluno-690,0,0.0,Fase 1 (4º ano),D,9,Feminino,2022,Escola Pública,Ametista,7.541,9.5,9.5,7.5,,7.0,7.2,6.8,,7.417,5.0,-1,False
2022,RA-691,Aluno-691,0,0.0,ALFA (2º e 3º ano),D,8,Feminino,2022,Escola Pública,Topázio,8.68,10.0,9.2,8.1,,9.4,9.6,9.3,,7.917,10.0,0,False
2022,RA-692,Aluno-692,0,0.0,Fase 1 (4º ano),D,9,Feminino,2021,Escola Pública,Ametista,7.569,9.5,8.9,8.1,,6.9,7.0,6.8,,7.917,5.0,-1,False
2022,RA-693,Aluno-693,0,0.0,ALFA (2º e 3º ano),D,7,Feminino,2022,Escola Pública,Ametista,7.944,9.5,9.8,8.1,,5.7,5.0,6.3,,7.667,10.0,0,False
2022,RA-694,Aluno-694,0,0.0,ALFA (2º e 3º ano),D,8,Masculino,2022,Escola Pública,Topázio,8.378,10.0,9.0,8.1,,8.1,8.2,8.0,,7.917,10.0,0,False
2022,RA-695,Aluno-695,0,0.0,ALFA (2º e 3º ano),E,8,Feminino,2021,Escola Pública,Quartzo,4.28,9.0,3.1,7.5,,2.5,2.2,2.8,,2.5,10.0,0,False
2022,RA-696,Aluno-696,0,0.0,Fase 1 (4º ano),E,9,Feminino,2021,Escola Pública,Ametista,7.441,8.5,9.0,7.5,,6.6,6.5,6.7,,8.167,5.0,-1,False
2022,RA-697,Aluno-697,0,0.0,Fase 2 (5º e 6º ano),E,11,Masculino,2021,Escola Pública,Ametista,7.675,7.0,9.3,7.5,,8.4,8.8,8.0,,8.083,5.0,-2,False
2022,RA-698,Aluno-698,0,0.0,Fase 1 (4º ano),E,9,Masculino,2021,Escola Pública,Ametista,7.44,9.0,9.8,2.5,,8.1,8.0,8.2,,8.083,5.0,-1,False
2022,RA-699,Aluno-699,0,0.0,Fase 1 (4º ano),E,9,Masculino,2022,Escola Pública,Ágata,6.658,5.2,9.2,7.5,,7.1,7.5,6.7,,6.0,5.0,-1,False
2022,RA-700,Aluno-700,0,0.0,Fase 1 (4º ano),F,9,Feminino,2022,Escola Pública,Ametista,7.738,9.0,8.7,7.5,,9.2,9.2,9.2,,7.083,5.0,-1,False
2022,RA-701,Aluno-701,0,0.0,Fase 2 (5º e 6º ano),F,10,Masculino,2021,Escola Pública,Ametista,7.755,9.0,9.3,7.5,,8.7,8.7,8.7,,7.417,5.0,-2,False
2022,RA-702,Aluno-702,0,0.0,ALFA (2º e 3º ano),F,8,Feminino,2022,Escola Pública,Ametista,7.387,10.0,8.6,5.0,,6.8,7.0,6.7,,7.0,10.0,0,False
2022,RA-703,Aluno-703,0,0.0,Fase 2 (5º e 6º ano),F,10,Masculino,2021,Escola Pública,Ágata,6.099,7.5,7.4,5.0,,5.1,5.3,4.8,,6.833,5.0,-2,False
2022,RA-704,Aluno-704,0,0.0,Fase 2 (5º e 6º ano),F,10,Masculino,2022,Escola Pública,Ágata,6.741,9.0,8.6,5.0,,7.2,7.7,6.6,,6.583,5.0,-2,False
2022,RA-705,Aluno-705,0,0.0,Fase 2 (5º e 6º ano),F,10,Masculino,2022,Escola Pública,Ágata,6.634,9.5,6.2,7.5,,7.1,7.0,7.2,,6.333,5.0,-2,False
2022,RA-706,Aluno-706,0,0.0,Fase 2 (5º e 6º ano),F,10,Feminino,2021,Escola Pública,Ametista,7.659,9.5,6.7,7.5,,9.1,9.1,9.1,,8.417,5.0,-2,False
2022,RA-707,Aluno-707,0,0.0,Fase 2 (5º e 6º ano),F,10,Feminino,2020,Escola Pública,Ametista,7.679,10.0,8.1,6.9,,8.5,8.8,8.2,,8.083,5.0,-2,False
2022,RA-708,Aluno-708,0,0.0,Fase 1 (4º ano),F,9,Masculino,2022,Escola Pública,Ametista,7.282,8.0,8.4,7.5,,7.3,7.1,7.6,,7.583,5.0,-1,False
2022,RA-709,Aluno-709,0,0.0,Fase 2 (5º e 6º ano),F,10,Feminino,2022,Escola Pública,Quartzo,5.313,9.5,3.5,7.5,,2.3,2.3,2.3,,7.083,5.0,-2,False
2022,RA-710,Aluno-710,0,0.0,Fase 2 (5º e 6º ano),G,10,Masculino,2020,Escola Pública,Ametista,7.285,9.5,8.9,5.0,,6.9,7.0,6.8,,8.0,5.0,-2,False
2022,RA-711,Aluno-711,0,0.0,Fase 1 (4º ano),G,9,Masculino,2022,Escola Pública,Ágata,6.04,9.0,7.9,6.3,,3.5,4.0,3.0,,6.0,5.0,-1,False
2022,RA-712,Aluno-712,0,0.0,Fase 2 (5º e 6º ano),G,11,Masculino,2019,Escola Pública,Ágata,6.026,8.0,5.1,5.0,,8.0,8.7,7.3,,5.833,5.0,-2,False
2022,RA-713,Aluno-713,0,0.0,Fase 1 (4º ano),G,9,Masculino,2021,Escola Pública,Ametista,7.42,10.0,8.7,7.5,,7.8,8.0,7.7,,7.25,5.0,-1,False
2022,RA-714,Aluno-714,0,0.0,Fase 2 (5º e 6º ano),G,11,Masculino,2019,Escola Pública,Ágata,6.953,9.0,6.9,5.6,,8.0,8.5,7.5,,7.25,5.0,-2,False
2022,RA-715,Aluno-715,0,0.0,Fase 1 (4º ano),G,9,Feminino,2022,Escola Pública,Ágata,6.656,8.5,8.7,4.4,,4.9,4.8,5.0,,7.917,5.0,-1,False
2022,RA-716,Aluno-716,0,0.0,Fase 1 (4º ano),G,9,Masculino,2022,Escola Pública,Ágata,6.525,8.9,8.1,7.5,,6.7,7.3,6.0,,5.417,5.0,-1,False
2022,RA-717,Aluno-717,0,0.0,Fase 2 (5º e 6º ano),G,10,Feminino,2021,Escola Pública,Ágata,6.832,9.0,7.3,7.5,,5.4,5.0,5.8,,7.917,5.0,-2,False
2022,RA-718,Aluno-718,0,0.0,ALFA (2º e 3º ano),G,8,Feminino,2022,Escola Pública,Topázio,8.093,8.0,8.9,6.3,,9.2,9.2,9.2,,7.417,10.0,0,False
2022,RA-719,Aluno-719,0,0.0,Fase 2 (5º e 6º ano),G,10,Feminino,2021,Escola Pública,Quartzo,5.552,9.0,4.6,7.5,,4.2,5.0,3.3,,6.083,5.0,-2,False
2022,RA-720,Aluno-720,0,0.0,Fase 1 (4º ano),G,9,Feminino,2021,Escola Pública,Ágata,6.731,8.0,5.9,7.5,,7.6,7.3,7.8,,7.083,5.0,-1,False
2022,RA-721,Aluno-721,0,0.0,ALFA (2º e 3º ano),G,8,Feminino,2021,Escola Pública,Ametista,7.973,9.5,8.1,7.5,,7.6,8.2,7.0,,7.917,10.0,0,False
2022,RA-722,Aluno-722,0,0.0,Fase 1 (4º ano),G,9,Feminino,2021,Escola Pública,Ametista,7.41,10.0,8.1,4.4,,8.1,7.8,8.3,,8.333,5.0,-1,False
2022,RA-723,Aluno-723,0,0.0,ALFA (2º e 3º ano),H,8,Feminino,2022,Escola Pública,Ametista,7.426,10.0,6.6,8.1,,5.5,5.3,5.7,,8.167,10.0,0,False
2022,RA-724,Aluno-724,0,0.0,ALFA (2º e 3º ano),H,8,Feminino,2022,Escola Pública,Ágata,6.931,9.5,5.9,5.6,,5.6,2.9,8.3,,8.0,10.0,0,False
2022,RA-725,Aluno-725,0,0.0,ALFA (2º e 3º ano),H,8,Masculino,2022,Escola Pública,Ágata,6.33,8.0,5.9,8.1,,5.0,4.0,6.0,,5.5,10.0,0,False
2022,RA-726,Aluno-726,0,0.0,ALFA (2º e 3º ano),H,7,Feminino,2022,Escola Pública,Ágata,6.985,10.0,7.5,7.5,,4.4,5.8,3.0,,6.583,10.0,0,False
2022,RA-727,Aluno-727,0,0.0,ALFA (2º e 3º ano),H,8,Masculino,2022,Escola Pública,Ametista,7.736,9.0,7.7,8.1,,8.4,9.3,7.4,,6.75,10.0,0,False
2022,RA-728,Aluno-728,0,0.0,ALFA (2º e 3º ano),H,8,Feminino,2022,Escola Pública,Topázio,8.244,9.5,7.3,8.1,,9.1,9.3,8.9,,8.167,10.0,0,False
2022,RA-729,Aluno-729,0,0.0,ALFA (2º e 3º ano),H,8,Feminino,2022,Escola Pública,Topázio,8.155,10.0,8.7,8.1,,8.1,8.5,7.8,,7.25,10.0,0,False
2022,RA-730,Aluno-730,0,0.0,Fase 2 (5º e 6º ano),I,10,Feminino,2021,Escola Pública,Ametista,7.902,10.0,8.2,8.8,,8.3,8.7,8.0,,8.25,5.0,-2,False
2022,RA-731,Aluno-731,0,0.0,Fase 2 (5º e 6º ano),I,10,Feminino,2019,Escola Pública,Ametista,7.151,9.0,8.5,6.9,,7.3,7.3,7.2,,7.083,5.0,-2,False
2022,RA-732,Aluno-732,0,0.0,Fase 1 (4º ano),I,9,Masculino,2022,Escola Pública,Ametista,7.347,9.0,7.9,8.8,,7.2,7.5,6.8,,7.5,5.0,-1,False
2022,RA-733,Aluno-733,0,0.0,Fase 1 (4º ano),J,9,Feminino,2022,Escola Pública,Ágata,6.684,9.5,8.5,5.6,,5.1,6.0,4.2,,6.917,5.0,-1,False
2022,RA-734,Aluno-734,0,0.0,Fase 2 (5º e 6º ano),J,10,Feminino,2022,Escola Pública,Ágata,6.952,9.5,7.2,5.6,,7.3,8.0,6.5,,7.417,5.0,-2,False
2022,RA-735,Aluno-735,0,0.0,Fase 2 (5º e 6º ano),J,10,Feminino,2021,Escola Pública,Ametista,7.485,9.0,9.0,5.6,,7.3,7.8,6.7,,8.583,5.0,-2,False
2022,RA-736,Aluno-736,0,0.0,Fase 2 (5º e 6º ano),J,10,Masculino,2022,Escola Pública,Ágata,6.707,9.0,8.5,5.6,,5.4,4.7,6.2,,7.0,5.0,-2,False
2022,RA-737,Aluno-737,0,0.0,Fase 1 (4º ano),J,9,Feminino,2022,Escola Pública,Ametista,8.058,9.5,9.2,5.6,,9.0,8.5,9.5,,9.167,5.0,-1,False
2022,RA-738,Aluno-738,0,0.0,ALFA (2º e 3º ano),J,8,Feminino,2022,Escola Pública,Ametista,7.227,8.5,8.1,5.6,,5.7,7.7,3.7,,7.5,10.0,0,False
2022,RA-739,Aluno-739,0,0.0,ALFA (2º e 3º ano),J,8,Masculino,2022,Escola Pública,Ágata,6.82,6.4,7.3,5.6,,5.9,6.0,5.8,,7.083,10.0,0,False
